date,symbol,name,open,high,low,close,prev_close,volume
2026-08-25,KOLTEPATIL,KOLTE PATIL DEV. LTD.,453.0,461.95,443.65,459.45,452.1,181065
2026-08-25,GOLD1,KOTAK GOLD ETF,133.69,134.94,133.51,134.03,134.48,1289621
2026-08-25,KOTAKBANK,KOTAK MAHINDRA BANK LTD,398.3,402.05,398.15,401.6,401.45,10154716
2026-08-25,NIFTY1,KOTAK NIFTY ETF,275.64,275.64,267.0,269.63,268.92,41665
2026-08-25,PSUBANK,KOTAK PSU BANK,87.38,87.38,83.96,85.99,85.36,3220859
2026-08-25,CHEMICAL,KOTAKMAMC - CHEMICAL,30.06,30.34,29.94,30.18,30.07,356043
2026-08-25,ALPHA,KOTAKMAMC - KOTAKALPHA,54.39,54.68,54.03,54.61,54.35,553469
2026-08-25,CONS,KOTAKMAMC - KOTAKCONS,12.47,12.54,12.31,12.38,12.36,7843
2026-08-25,IT,KOTAKMAMC - KOTAKIT,33.76,34.16,33.65,33.93,33.83,248585
2026-08-25,LIQUID1,KOTAKMAMC - KOTAKLIQ,1119.66,1120.69,1119.52,1119.86,1119.55,791809
2026-08-25,LOWVOL1,KOTAKMAMC - KOTAKLOVOL,21.2,21.43,21.19,21.39,21.34,174147
2026-08-25,MIDCAP,KOTAKMAMC - KOTAKMID50,18.72,18.92,18.65,18.82,18.72,409372
2026-08-25,MNC,KOTAKMAMC - KOTAKMNC,34.21,34.89,33.96,34.29,34.21,56047
2026-08-25,SILVER1,KOTAKMAMC - KOTAKSILVE,23.54,23.54,23.16,23.25,23.54,4755519
2026-08-25,NV20,KOTAKMAMC - KTKNV20ETF,13.99,13.99,13.87,13.93,13.93,53290
2026-08-25,MID150,KOTAKMAMC - MID150,23.34,23.93,23.34,23.91,23.82,19922
2026-08-25,MOMENTUM30,KOTAKMAMC - MOMENTUM30,31.39,31.39,30.94,31.21,30.97,17345
2026-08-25,MSCIINDIA,KOTAKMAMC - MSCIINDIA,30.15,30.34,29.98,30.29,29.96,12970
2026-08-25,NEXT50ETF,KOTAKMAMC - NEXT50ETF,74.54,75.26,74.34,74.71,74.58,150661
2026-08-25,NIFTY100EW,KOTAKMAMC - NIFTY100EW,34.64,36.08,34.64,35.69,35.35,273247
2026-08-25,PVTBANK,KOTAKMAMC - PVTBANK,27.97,27.97,27.46,27.61,27.7,6079
2026-08-25,QUALITY30,KOTAKMAMC - QUALITY30,21.03,21.03,20.82,20.96,20.82,16014
2026-08-25,BANKNIFTY1,KOTAKMAMC-KOTAKBKETF,61.01,61.01,59.45,59.61,59.53,16563254
2026-08-25,KOTIC,KOTHARI INDUSTRIAL CORP L,157.02,159.7,145.2,146.69,155.55,15386
2026-08-25,KOTHARIPET,KOTHARI PETROCHEM LTD,134.99,135.85,133.21,134.05,134.25,31292
2026-08-25,KOTHARIPRO,KOTHARI PRODUCTS LTD,69.98,70.65,68.34,68.92,68.52,4864
2026-08-25,KOTARISUG,KOTHARI SUG & CHEM LTD.,38.6,38.6,35.25,35.25,39.16,805383
2026-08-25,KOVAI,KOVAI MEDICAL CENTER & HO,5951.0,6000.0,5905.5,5985.5,5925.5,3612
2026-08-25,KPIGREEN,KPI GREEN ENERGY LIMITED,322.05,323.65,316.55,319.25,321.15,490139
2026-08-25,KPITTECH,KPIT TECHNOLOGIES LIMITED,583.1,592.0,577.0,592.0,583.1,1582973
2026-08-25,KPRMILL,KPR MILL LTD.,1110.0,1125.0,1100.1,1120.0,1112.3,136421
2026-08-25,KRBL,KRBL LIMITED,436.0,436.0,419.0,423.0,437.8,1535674
2026-08-25,KREBSBIO,KREBS BIOCHEMICALS & IND,53.5,54.38,52.99,53.78,53.15,4704
2026-08-25,KRISHANA,KRISHANA PHOSCHEM LIMITED,199.02,204.7,196.58,201.72,199.68,1569099
2026-08-25,KRISHIVAL,KRISHIVAL FOODS LIMITED,409.1,410.2,405.0,406.25,408.5,10510
2026-08-25,KRISHNADEF,KRISHNA DEF AND ALD IND L,1014.4,1048.6,1014.4,1030.6,1018.4,81197
2026-08-25,KIMS,KRISHNA INST OF MED SCI L,770.0,783.4,765.5,772.5,766.35,1119308
2026-08-25,KRITI,KRITI INDUSTRIES IND LTD,65.0,67.39,63.7,64.35,65.11,32019
2026-08-25,KRITINUT,KRITI NUTRIENTS LIMITED,88.68,91.99,88.06,90.39,88.68,14617
2026-08-25,KRITIKA,KRITIKA WIRES LIMITED,5.5,5.63,5.4,5.49,5.48,100206
2026-08-25,KRN,KRN HEAT EXCHANGE N REF L,1470.0,1540.0,1465.0,1524.8,1471.2,251622
2026-08-25,KRONOX,KRONOX LAB SCIENCES LTD,205.36,205.36,184.83,186.14,205.36,1026770
2026-08-25,KROSS,KROSS LIMITED,209.54,215.2,208.0,209.11,209.6,374846
2026-08-25,KRSNAA,KRSNAA DIAGNOSTICS LTD,564.0,569.1,560.0,564.8,563.0,22306
2026-08-25,KRYSTAL,KRYSTAL INTEGRATED SER L,648.0,654.45,620.0,621.05,640.4,30001
2026-08-25,KSB,KSB LIMITED,788.0,808.0,785.65,802.85,791.75,206809
2026-08-25,KSE,KSE LTD.,176.26,178.0,174.0,175.94,176.26,26206
2026-08-25,KSHINTL,KSH INTERNATIONAL LIMITED,982.35,989.8,962.5,970.2,978.95,132107
2026-08-25,KSHITIJPOL,KSHITIJ POLYLINE LIMITED,2.88,2.97,2.88,2.97,2.83,1431205
2026-08-25,KSOLVES,KSOLVES INDIA LIMITED,275.75,276.0,271.55,274.15,274.45,11188
2026-08-25,KSR,KSR FOOTWEAR LIMITED,29.4,29.99,28.12,28.65,28.8,33612
2026-08-25,KUANTUM,KUANTUM PAPERS LIMITED,72.41,74.0,71.1,72.12,73.0,87346
2026-08-25,KUSUMGAR,KUSUMGAR LIMITED,609.0,616.0,595.0,599.2,604.65,318445
2026-08-25,KPL,KWALITY PHARMACEUTICALS L,3465.9,3529.8,3350.0,3373.1,3452.2,45124
2026-08-25,KWIL,KWALITY WALL'S (INDIA) L,48.4,50.35,46.81,47.19,48.63,51218456
2026-08-25,LKPSEC,L K P SECURITIES LTD.,16.29,16.64,15.05,15.89,16.37,39573
2026-08-25,LTF,L&T FINANCE LIMITED,315.9,320.8,315.15,319.5,315.85,3760223
2026-08-25,LTTS,L&T TECHNOLOGY SER. LTD.,3597.8,3609.3,3550.1,3568.2,3584.6,36489
2026-08-25,LAOPALA,LA OPALA RG LIMITED,169.46,173.95,166.5,170.88,169.46,276685
2026-08-25,LADDERUP,LADDERUP FINANCE LTD.,51.5,51.5,49.0,49.0,51.2,281
2026-08-25,LAGNAM,LAGNAM SPINTEX LIMITED,74.6,76.99,74.6,75.93,75.96,3062
2026-08-25,LAHOTIOV,LAHOTI OVERSEAS LTD.,41.75,42.49,41.51,42.17,41.95,2411
2026-08-25,LFIC,LAKSHMI FIN IND CORP LTD,138.0,140.01,137.91,138.04,137.31,773
2026-08-25,LAKSHMIMIL,LAKSHMI MILLS CO. LTD.,8120.0,8350.0,7900.0,8020.5,8164.0,30
2026-08-25,LALITHAA,LALITHAA JEWELLERY MART L,250.0,259.19,248.0,249.87,248.44,29783775
2026-08-25,LAMBODHARA,LAMBODHARA TEXTILES LTD.,144.0,145.85,130.2,142.03,141.69,423658
2026-08-25,LANCER,LANCER CONTAINER LINES L,10.98,11.48,10.3,11.34,10.86,735822
2026-08-25,LANCORHOL,LANCOR HOLDINGS LIMITED,33.2,33.9,30.9,32.14,32.62,465423
2026-08-25,LANDMARK,LANDMARK CARS LIMITED,536.05,537.9,525.05,528.45,541.75,65953
2026-08-25,LPDC,LANDMARK PR.DEV.CO.LTD,7.05,7.3,7.05,7.18,7.25,27312
2026-08-25,LANDSMILL,LANDSMILL GREEN LIMITED,0.75,0.76,0.69,0.7,0.74,6015449
2026-08-25,LT,LARSEN & TOUBRO LTD.,4085.0,4125.3,4066.6,4119.0,4090.0,1316074
2026-08-25,LASA,LASA SUPERGENERICS LTD,7.05,7.5,6.76,7.07,7.26,32176
2026-08-25,LASERPOWER,LASER POWER & INFRA LTD,334.0,343.5,331.1,335.4,334.5,1330667
2026-08-25,LATENTVIEW,LATENT VIEW ANALYTICS LTD,278.5,281.35,277.45,279.35,278.5,233761
2026-08-25,LATTEYS,LATTEYS INDUSTRIES LTD,23.05,23.05,22.0,22.25,23.08,44345
2026-08-25,LAURUSLABS,LAURUS LABS LIMITED,1808.0,1869.4,1796.5,1866.2,1801.0,3550945
2026-08-25,LAXMICOT,LAXMI COTSPIN LIMITED,13.8,14.13,13.2,13.67,13.74,24014
2026-08-25,LAXMIDENTL,LAXMI DENTAL LIMITED,196.35,196.35,192.44,193.1,194.99,62870
2026-08-25,LGHL,LAXMI GOLDORNA HOUSE LTD,182.66,182.66,172.0,174.84,178.2,7367
2026-08-25,LAXMIINDIA,LAXMI INDIA FINANCE LTD,124.5,129.5,121.66,125.96,125.5,395709
2026-08-25,LXCHEM,LAXMI ORGANIC INDUS LTD,174.0,175.44,169.5,170.5,173.18,658611
2026-08-25,LCCINFOTEC,LCC INFOTECH LTD,3.53,3.53,3.31,3.41,3.53,100687
2026-08-25,LEMERITE,LE MERITE EXPORTS LIMITED,23.3,23.58,22.45,22.9,22.46,296619
2026-08-25,IXIGO,LE TRAVENUES TECHNOLOGY L,168.59,170.77,166.7,168.37,167.68,688164
2026-08-25,LEAPIND,LEAP INDIA LIMITED,158.66,162.45,157.45,158.31,159.36,3568532
2026-08-25,LEENEE,LEE & NEE SOFTWARES (E) L,10.72,11.48,9.81,9.91,10.5,81045
2026-08-25,THELEELA,LEELA PALACES HOTEL LTD,545.5,559.9,540.5,554.9,549.7,440804
2026-08-25,LEMONTREE,LEMON TREE HOTELS LTD,109.0,109.5,108.15,109.21,108.56,1541936
2026-08-25,LENSKART,LENSKART SOLUTIONS LTD,655.95,670.5,647.1,655.95,659.75,6221160
2026-08-25,LEXUS,LEXUS GRANITO (INDIA) LTD,14.49,14.49,13.13,13.27,13.8,21392
2026-08-25,LGBBROSLTD,LG BALAKRISHNAN & BROS,1608.6,1618.0,1592.1,1611.5,1602.2,15587
2026-08-25,LGEINDIA,LG ELECTRONICS INDIA LTD,1662.3,1695.0,1654.0,1690.4,1664.2,614640
2026-08-25,LIBAS,LIBAS CONSU PRODUCTS LTD,9.71,10.25,9.71,10.15,9.96,43855
2026-08-25,LIBERTSHOE,LIBERTY SHOES LTD,243.75,250.95,241.35,247.15,243.8,64963
2026-08-25,LICHSGFIN,LIC HOUSING FINANCE LTD,490.0,506.4,489.15,506.0,491.4,3617182
2026-08-25,LICMFGOLD,LIC MF - LIC GOLD ETF,144.9,145.5,143.85,145.0,144.55,113234
2026-08-25,LICNETFN50,LICNAMC - LICNFENGP,272.36,274.58,270.44,274.58,272.11,302
2026-08-25,LICNETFSEN,LICNAMC - LICNFESGP,877.27,880.0,872.06,880.0,876.83,64
2026-08-25,LICNFNHGP,LICNAMC - LICNFNHGP,278.75,278.96,278.75,278.82,278.75,71
2026-08-25,LICNETFGSC,LICNAMC - LICNMFET,29.56,29.72,29.52,29.59,29.56,26681
2026-08-25,LICNMID100,LICNAMC - LICNMID100,64.07,64.74,63.61,64.74,64.01,105789
2026-08-25,LICI,LIFE INSURA CORP OF INDIA,421.9,428.15,420.2,424.0,421.85,11707497
2026-08-25,LIKHITHA,LIKHITHA INFRASTRUC LTD,210.2,212.99,207.1,210.78,210.98,19975
2026-08-25,LINC,LINC LIMITED,95.01,98.01,95.01,96.11,96.21,12031
2026-08-25,LINCOLN,LINCOLN PHARMA LTD,616.8,631.3,609.2,618.2,612.25,44784
2026-08-25,LINDEINDIA,LINDE INDIA LIMITED,6540.0,6599.5,6458.0,6493.5,6531.0,18701
2026-08-25,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,87.3,88.12,84.6,85.73,87.17,7442006
2026-08-25,LLOYDSENT,LLOYDS ENTERPRISES LTD,74.1,74.65,72.98,74.07,74.06,2861883
2026-08-25,LLOYDSME,LLOYDS METALS N ENERGY L,1825.2,1857.4,1808.5,1844.7,1831.7,240207
2026-08-25,LMW,LMW LIMITED,19568.0,19682.0,19261.0,19358.0,19558.0,2080
2026-08-25,LODHA,LODHA DEVELOPERS LIMITED,1257.5,1283.0,1253.1,1281.1,1258.4,2232829
2026-08-25,LCL,LOHIA CORP LIMITED,582.9,599.5,575.0,587.0,584.1,837602
2026-08-25,LORDSCHLO,LORDS CHLORO ALKALI LTD,135.0,136.66,131.13,134.49,132.25,14794
2026-08-25,LAL,LORENZINI APPARELS LTD,8.8,9.09,8.78,8.83,9.01,12307
2026-08-25,LOTUSCHO,LOTUS CHOCOLATE CO. LTD.,620.0,632.0,617.05,625.4,622.2,5672
2026-08-25,LOTUSEYE,LOTUS EYE HOSP & INST L,116.07,116.49,112.3,113.99,115.5,18144
2026-08-25,LOVABLE,LOVABLE LINGERIE LTD,71.16,73.1,71.1,71.28,72.43,6665
2026-08-25,LTFOODS,LT FOODS LIMITED,456.75,459.0,439.25,445.8,459.0,2571532
2026-08-25,LTM,LTM LIMITED,4529.7,4550.0,4469.1,4528.0,4525.7,204574
2026-08-25,LUMAXTECH,LUMAX AUTO TECH LTD,1966.0,1966.0,1900.0,1932.1,1964.3,113432
2026-08-25,LUMAXIND,LUMAX INDUSTRIES LTD,5820.0,5940.0,5716.0,5909.0,5808.5,9541
2026-08-25,LUPIN,LUPIN LIMITED,2182.6,2189.9,2158.1,2175.5,2188.0,545272
2026-08-25,LUXIND,LUX INDUSTRIES LIMITED,1221.2,1230.2,1208.2,1227.1,1212.4,26508
2026-08-25,MBEL,M AND B ENGINEERING LTD,274.6,275.7,270.6,272.05,272.7,72817
2026-08-25,MKEXIM,M K EXIM (INDIA) LTD.,61.0,63.0,60.1,61.88,60.11,37428
2026-08-25,MKPL,M K PROTEINS LIMITED,4.17,4.18,4.08,4.12,4.16,61239
2026-08-25,MCL,M TEK COPPER LIMITED,58.66,59.8,57.55,57.74,58.66,20576
2026-08-25,M&MFIN,M&M FIN. SERVICES LTD,378.7,385.95,377.8,381.45,378.7,1967122
2026-08-25,MAANALU,MAAN ALUMINIUM LIMITED,121.58,121.58,117.36,118.32,119.04,28171
2026-08-25,MCCHRLS-B,MAC CHARLES (INDIA) LTD.,698.0,698.0,668.05,673.2,683.55,31
2026-08-25,MACPOWER,MACPOWER CNC MACHINES LTD,1963.4,2050.0,1853.0,1903.0,1963.4,100601
2026-08-25,MADHAVIPL,MADHAV INFRA PROJECTS L,7.54,7.54,7.16,7.23,7.22,93653
2026-08-25,MADHAV,MADHAV MARBLE & GRANITE,35.14,36.9,34.65,35.46,35.14,4492
2026-08-25,MBAPL,MADHYA BHARAT AGRO P. LTD,171.0,172.0,167.44,168.55,168.91,601736
2026-08-25,MADRASFERT,MADRAS FERTILISERS LTD,67.0,71.99,66.8,69.81,65.66,1345351
2026-08-25,MAFATIND,MAFATLAL INDUSTRIES LTD.,122.0,123.59,119.02,120.92,121.56,32004
2026-08-25,MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,594.45,604.7,580.0,582.35,601.05,70144
2026-08-25,MCLOUD,MAGELLANIC CLOUD LIMITED,29.58,29.7,28.7,29.0,29.58,3759566
2026-08-25,MAGNUM,MAGNUM VENTURES LTD.,19.6,19.6,18.51,19.26,19.45,18607
2026-08-25,MAHAPEXLTD,MAHA RASHTRA APEX COPR. L,61.5,61.5,57.77,58.85,59.98,5973
2026-08-25,MFML,MAHALAXMI FABRIC MILLS LT,19.48,19.48,18.62,18.8,18.93,73
2026-08-25,MGL,MAHANAGAR GAS LTD.,1131.0,1131.0,1100.0,1101.4,1127.7,262893
2026-08-25,MTNL,MAHANAGAR TELEPHONE NIGAM,26.5,26.73,26.4,26.57,26.46,494319
2026-08-25,MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,13139.0,13338.0,13001.0,13216.0,13063.0,2847
2026-08-25,MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,634.9,655.95,632.0,636.55,634.75,305342
2026-08-25,M&M,MAHINDRA & MAHINDRA LTD,3414.1,3443.0,3396.8,3443.0,3414.1,1078022
2026-08-25,MAHEPC,MAHINDRA EPC IRRIG LTD,106.9,106.99,105.08,106.2,106.69,13077
2026-08-25,MHRIL,MAHINDRA HOLIDAYS LTD,221.2,222.64,218.0,219.1,221.05,88912
2026-08-25,MAHLIFE,MAHINDRA LIFESPACE DEVLTD,379.15,383.0,375.0,376.55,379.15,81225
2026-08-25,MAHLOG,MAHINDRA LOGISTIC LIMITED,403.1,405.8,396.1,399.7,403.1,95410
2026-08-25,MAITHANALL,MAITHAN ALLOYS LTD,999.0,999.05,983.25,988.75,993.95,22169
2026-08-25,MAKERSL,MAKERS LABORATORIES LTD.,228.0,236.0,212.55,215.51,220.86,76863
2026-08-25,MALLCOM,MALLCOM (INDIA) LIMITED,962.0,1030.0,962.0,1016.8,969.25,4104
2026-08-25,MALUPAPER,MALU PAPER MILLS LIMITED,31.38,32.61,31.34,32.01,31.38,14601
2026-08-25,MAMATA,MAMATA MACHINERY LIMITED,417.5,417.5,407.3,410.4,417.5,16125
2026-08-25,MANAKCOAT,MAN COAT METAL & IND LTD,125.0,125.69,123.0,124.09,124.77,100398
2026-08-25,MANINDS,MAN INDUSTRIES (I) LTD.,719.15,729.0,704.4,711.5,718.1,472295
2026-08-25,MANINFRA,MAN INFRA LTD,114.38,114.47,112.14,113.86,113.68,884939
2026-08-25,MANAKALUCO,MANAK ALUMINIUM CO. LTD.,36.8,41.68,36.8,40.04,37.26,188666
2026-08-25,MANAKSIA,MANAKSIA LTD.,57.4,58.44,56.51,57.7,58.1,8381
2026-08-25,MANAKSTEEL,MANAKSIA STEELS LTD,88.89,88.89,86.25,86.74,87.38,30318
2026-08-25,MANALIPETC,MANALI PETROCHEMICALS LT,74.5,77.14,74.41,74.87,74.91,976418
2026-08-25,MANAPPURAM,MANAPPURAM FINANCE LTD,366.25,369.7,363.3,367.45,365.05,4778127
2026-08-25,MANBA,MANBA FINANCE LIMITED,129.3,131.6,126.37,127.61,129.08,115450
2026-08-25,MANBRO,MANBRO INDUSTRIES LTD.,59.45,60.5,59.01,59.66,59.04,220837
2026-08-25,MANCREDIT,MANGAL CREDIT N FINCORP L,222.64,224.86,220.0,222.17,222.63,18317
2026-08-25,MEIL,MANGAL ELECTRICAL IND L,262.0,301.2,258.4,276.2,261.05,618782
2026-08-25,MANGLMCEM,MANGALAM CEMENT LTD,1050.0,1060.0,1002.05,1034.5,1045.4,116826
2026-08-25,MANGALAM,MANGALAM DRUG & CHEM LTD,30.44,33.39,30.0,32.84,30.44,273648
2026-08-25,MANORG,MANGALAM ORGANICS LIMITED,479.85,502.0,479.7,500.4,480.5,16836
2026-08-25,MSL,MANGALAM SEEDS LTD.,151.99,151.99,149.2,149.2,153.07,6
2026-08-25,MWL,MANGALAM WORLDWIDE LTD,41.08,41.08,40.0,40.18,40.79,126649
2026-08-25,MANIPALHOS,MANIPAL HEALTH ENTERPRI L,743.05,768.5,743.0,762.8,741.05,2348541
2026-08-25,MANKIND,MANKIND PHARMA LIMITED,2374.4,2374.4,2337.6,2365.0,2374.5,415562
2026-08-25,MVGJL,MANOJ VAIBHAV GEM N JEW L,151.4,152.59,148.82,151.2,151.59,32627
2026-08-25,MANOMAY,MANOMAY TEX INDIA LTD,214.75,218.34,210.6,215.57,214.76,67567
2026-08-25,MANORAMA,MANORAMA INDUSTRIES LTD,1905.8,1930.0,1896.1,1914.6,1909.4,157027
2026-08-25,MARALOVER,MARAL OVERSEAS LTD,55.0,55.99,53.47,55.0,55.16,5298
2026-08-25,MARATHON,MARATHON NXTGEN REALT LTD,434.0,440.0,396.1,402.4,422.8,2065646
2026-08-25,MARICO,MARICO LIMITED,845.1,848.0,838.2,847.5,846.1,507512
2026-08-25,MARINE,MARINE ELECTRICAL (I) LTD,385.0,388.95,369.25,373.5,382.9,459518
2026-08-25,MARKOLINES,MARKOLINES PAVEMENT TEC L,171.08,173.24,169.09,171.95,171.01,219360
2026-08-25,MARKSANS,MARKSANS PHARMA LIMITED,326.3,330.75,315.1,318.5,323.9,1686249
2026-08-25,MARSONS,MARSONS LIMITED,120.7,124.99,120.02,123.4,120.97,4140791
2026-08-25,MARUTI,MARUTI SUZUKI INDIA LTD.,13609.0,13678.0,13450.0,13678.0,13620.0,296429
2026-08-25,MASFIN,MAS FINANCIAL SERV LTD,293.0,301.9,289.3,299.6,292.6,213138
2026-08-25,MASKINVEST,MASK INVESTMENTS LIMITED,150.0,150.0,144.41,144.5,152.0,258
2026-08-25,MASTEK,MASTEK LTD,1695.0,1697.5,1655.7,1666.5,1685.0,46331
2026-08-25,MASTERTR,MASTER TRUST LIMITED,84.01,85.75,82.15,82.83,84.34,213309
2026-08-25,MATRIMONY,MATRIMONY.COM LIMITED,517.25,538.0,516.35,519.25,521.45,6996
2026-08-25,MAWANASUG,MAWANA SUGARS LIMITED,149.0,150.0,140.0,143.68,150.81,838255
2026-08-25,MAXESTATES,MAX ESTATES LIMITED,543.1,562.2,540.25,556.05,549.15,350806
2026-08-25,MFSL,MAX FINANCIAL SERV LTD,1587.7,1600.4,1570.0,1592.5,1569.8,944748
2026-08-25,MAXHEALTH,MAX HEALTHCARE INS LTD,990.5,1016.0,980.3,1016.0,990.5,1889964
2026-08-25,MAXIND,MAX INDIA LIMITED,154.34,154.34,150.0,150.66,154.37,29532
2026-08-25,MAYURUNIQ,MAYUR UNIQUOTERS LTD,774.4,774.4,740.05,745.4,770.05,65868
2026-08-25,MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,2539.9,2621.7,2520.0,2610.0,2540.0,1640159
2026-08-25,MBLINFRA,MBL INFRASTRUCTURE LTD,23.9,23.9,23.37,23.68,23.37,10400
2026-08-25,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,50.9,51.04,49.1,50.53,49.91,196809
2026-08-25,MEDIASSIST,MEDI ASSIST HEALTH SER L,355.95,367.0,349.65,351.2,357.05,692862
2026-08-25,MEDICAPQ,MEDI CAPS LTD.,26.43,27.99,25.0,26.0,25.48,6092
2026-08-25,MMWL,MEDIA MATRIX WORLDWIDE L,15.46,16.19,15.42,15.77,15.42,136296
2026-08-25,MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,232.2,238.48,232.2,237.94,233.53,9467
2026-08-25,MEDICO,MEDICO REMEDIES LIMITED,42.03,43.0,41.46,42.06,42.03,517156
2026-08-25,MEDPLUS,MEDPLUS HEALTH SERV LTD,677.0,681.55,671.65,678.15,676.6,208739
2026-08-25,MEESHO,MEESHO LIMITED,205.19,209.95,202.0,206.32,205.07,17211698
2026-08-25,MEGASTAR,MEGASTAR FOODS LIMITED,313.75,314.1,305.3,305.6,309.25,2638
2026-08-25,MOL,MEGHMANI ORGANICS LIMITED,64.36,64.99,61.9,62.51,64.43,1543832
2026-08-25,MIIL,MEGHNA INFRACON INFRA L,711.05,738.45,703.05,722.05,707.8,100151
2026-08-25,MENNPIS,MENON PISTONS LTD.,71.48,71.97,69.6,70.54,71.35,62146
2026-08-25,MERCANTILE,MERCANTILE VENTURES LTD.,24.22,25.77,24.0,24.49,24.77,1718
2026-08-25,MERCURYEV,MERCURY EV-TECH LIMITED,39.5,39.5,36.1,37.4,39.2,169903
2026-08-25,METROBRAND,METRO BRANDS LIMITED,916.2,925.0,901.0,922.1,909.9,27546
2026-08-25,METROGLOBL,METROGLOBAL LTD.,143.28,145.0,137.01,138.94,143.28,5938
2026-08-25,METROPOLIS,METROPOLIS HEALTHCARE LTD,566.95,569.0,563.0,566.7,563.35,150521
2026-08-25,MIDWESTLTD,MIDWEST LIMITED,1155.0,1170.0,1140.0,1149.0,1152.6,7492
2026-08-25,MLKFOOD,MILKFOOD LTD.,90.04,92.0,89.32,91.21,91.88,11060
2026-08-25,MILKYMIST,MILKY MIST DAIRY FOOD L,198.0,205.7,197.0,201.92,196.66,15543026
2026-08-25,MINALIND,MINAL INDUSTRIES LTD.,3.4,3.74,3.15,3.63,3.49,693303
2026-08-25,MINDACORP,MINDA CORPORATION LTD,720.95,734.85,696.75,703.55,719.95,667361
2026-08-25,MINDTECK,MINDTECK (INDIA) LIMITED,170.0,171.79,166.21,169.35,169.08,30228
2026-08-25,ALPHAETF,MIRAEAMC - ALPHAETF,26.96,27.2,26.87,27.17,26.85,492963
2026-08-25,BANKETF,MIRAEAMC - BANKETF,584.21,587.64,584.21,586.5,585.1,75025
2026-08-25,BANKPSU,MIRAEAMC - BANKPSU,86.29,86.94,86.08,86.92,85.87,9931
2026-08-25,CONSUMER,MIRAEAMC - CONSUMER,12.3,12.44,12.27,12.39,12.3,111707
2026-08-25,DEFENCE,MIRAEAMC - DEFENCE,83.72,83.72,81.3,82.38,82.08,234783
2026-08-25,DIVIDEND,MIRAEAMC - DIVIDEND,35.85,35.85,35.6,35.77,35.85,3309
2026-08-25,ENERGY,MIRAEAMC - ENERGY,39.43,39.43,38.27,38.45,38.47,119278
2026-08-25,EQUAL200,MIRAEAMC - EQUAL200,13.99,14.08,13.94,14.05,13.99,18574
2026-08-25,EQUAL50,MIRAEAMC - EQUAL50,333.5,335.43,333.0,335.43,334.52,2786
2026-08-25,EVINDIA,MIRAEAMC - EVINDIA,33.5,33.6,33.3,33.49,33.49,179391
2026-08-25,HEALTHCARE,MIRAEAMC - HEALTHCARE,21.39,21.66,21.33,21.59,21.39,65536
2026-08-25,HYBRIDETF,MIRAEAMC - HYBRIDETF,10.33,10.35,9.87,10.15,10.13,13406
2026-08-25,INFRA,MIRAEAMC - INFRA,12.16,12.22,12.12,12.21,12.15,18543
2026-08-25,INTERNET,MIRAEAMC - INTERNET,14.55,14.8,14.39,14.77,14.68,172139
2026-08-25,ITETF,MIRAEAMC - ITETF,32.76,32.76,32.13,32.5,32.37,143146
2026-08-25,LARGEMID50,MIRAEAMC - LARGEMID50,36.8,36.92,36.75,36.83,36.71,9786
2026-08-25,LIQUID,MIRAEAMC - LIQUID,1000.0,1000.0,999.99,999.99,999.99,176298
2026-08-25,LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,1100.5,1100.52,1100.5,1100.5,1100.21,59164
2026-08-25,ESG,MIRAEAMC - MAESGETF,41.71,41.88,41.53,41.87,41.59,2460
2026-08-25,MAFANG,MIRAEAMC - MAFANG,206.26,206.94,206.26,206.94,205.87,136421
2026-08-25,BFSI,MIRAEAMC - MAFSETF,27.16,27.35,27.14,27.27,27.16,330438
2026-08-25,GOLDETF,MIRAEAMC - MAGOLDETF,156.52,156.75,155.51,156.17,156.11,1299275
2026-08-25,GSEC10YEAR,MIRAEAMC - MAGS813ETF,30.52,30.58,30.38,30.45,30.37,440
2026-08-25,MAHKTECH,MIRAEAMC - MAHKTECH,23.38,23.38,22.75,22.88,22.83,469214
2026-08-25,MIDCAPETF,MIRAEAMC - MAM150ETF,23.96,24.09,23.89,24.04,23.96,1427564
2026-08-25,MAKEINDIA,MIRAEAMC - MAMFGETF,167.99,169.04,166.92,168.14,167.93,43860
2026-08-25,NIFTYETF,MIRAEAMC - MAN50ETF,260.86,265.3,260.86,264.78,263.49,69487
2026-08-25,LOWVOL,MIRAEAMC - MANV30F,207.95,208.45,207.32,208.1,208.35,3547
2026-08-25,NEXT50,MIRAEAMC - MANXT50,763.5,769.0,761.39,768.19,763.32,18363
2026-08-25,SILVERAG,MIRAEAMC - MASILVER,233.39,235.01,232.18,233.46,235.99,307652
2026-08-25,MASPTOP50,MIRAEAMC - MASPTOP50,79.95,79.95,79.95,79.95,79.6,122161
2026-08-25,METAL,MIRAEAMC - METAL,13.8,13.8,13.36,13.45,13.47,1778710
2026-08-25,MIDSMALL,MIRAEAMC - MIDSMALL,51.23,52.34,51.23,52.24,52.28,332303
